ceref,name_en,website,email,telephone,address,fetched_at_utc,fetch_status
AAF237,CES Commodities (HK) Limited ,www.ebshk.com,compliance.reg@ebshk.com,,"19/F & 21/F Lee Garden Five, 18 Hysan Avenue, Causeway Bay, Hong Kong",2026-06-16T02:48:24.586409+00:00,ok
AAF246,BlackRock (Channel Islands) Limited,,,,,2026-06-16T02:40:24.632483+00:00,ok
AAF261,CMB International Global Markets Limited,www.cmbi.com.hk,licensing@cmbi.com.hk,,"45/F, Champion Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T02:48:26.547322+00:00,ok
AAF264,Hang Tung Securities Limited,,,,,2026-06-16T03:27:04.390568+00:00,ok
AAF289,Champion & Co.,,,,,2026-06-16T02:48:28.514141+00:00,ok
AAF294,CMB Wing Lung Bank Limited,,,,,2026-06-16T02:48:30.524230+00:00,ok
AAF351,Nomura Asset Management Hong Kong Limited,www.nomura-am.co.jp,management@namhk.com.hk,,"32/F Two International Finance Centre, 8 Finance Street, Central, Hong Kong",2026-06-16T04:00:12.230288+00:00,ok
AAF355,HSBC Broking (Data Services) Limited,,,,,2026-06-16T03:27:06.670778+00:00,ok
AAF378,Ten & Ten Securities Company,,,,,2026-06-16T04:36:48.905860+00:00,ok
AAF420,Shenwan Hongyuan Futures (H.K.) Limited,www.swhyhk.com,licensing@swhyhk.com,,"Unit 3101, 31/F, Tower 1, Admiralty Centre, 18 Harcourt Road, Hong Kong",2026-06-16T04:22:55.668912+00:00,ok
AAF424,Honour Securities Company Limited,,,,,2026-06-16T03:27:08.786402+00:00,ok
AAF425,HSBC Global Asset Management Holdings (Bahamas) Limited,,,,,2026-06-16T03:27:10.881652+00:00,ok
AAF428,HPEF Capital Partners Limited,,,,,2026-06-16T03:27:13.217262+00:00,ok
AAF432,Fosun International Securities Limited,www.fosunwealth.com,silas.tse@haninet.com,,"Suite 2101-2105 21/F Champion Tower, 3 Garden Road, Central, Hong Kong",2026-06-16T03:13:09.686438+00:00,ok
AAF466,Seaga International,,,,,2026-06-16T04:22:57.794022+00:00,ok
AAF480,Fook Tin Securities (1987) Limited,,,,,2026-06-16T03:13:11.786320+00:00,ok
AAF532,Celestial Securities Limited,www.cfsg.com.hk,daryl.lai@cash.com.hk,,"1001B, 10/F, Tower 535, 535 Jaffe Road, Causeway Bay, Hong Kong",2026-06-16T02:48:32.517860+00:00,ok
AAF557,Celestial Commodities Limited,www.cfsg.com.hk,alfred.ma@cashalgo.com,,"1001B, 10/F, Tower 535, 535 Jaffe Road,, Causeway Bay, Hong Kong",2026-06-16T02:48:34.533620+00:00,ok
AAF564,BNP Paribas,,,,,2026-06-16T02:40:26.608804+00:00,ok
AAF640,South China Commodities Limited,www.sctrade.com,sccompliance@sctrade.com,,"Office A, 14/F, Wing Cheong Commercial Building, Nos. 19-25 Jervois Street, Hong Kong, Hong Kong",2026-06-16T04:23:01.237267+00:00,ok
AAF669,BNP Paribas Securities (Asia) Limited,,hk.pe@asia.bnpparibas.com,,"22/F PCCW Tower, Taikoo Place, 979 King's Road, Quarry Bay, Hong Kong",2026-06-16T02:40:28.611994+00:00,ok
AAF684,HSBC Global Asset Management (Hong Kong) Limited,www.assetmanagement.hsbc.com.hk,amhklicensing@hsbc.com.hk,,"HSBC Main Building, 1 Queen's Road Central, Hong Kong",2026-06-16T03:27:15.339005+00:00,ok
AAF708,Mainland Securities Co.,,,,,2026-06-16T03:53:24.124058+00:00,ok
AAF742,Nomura International (Hong Kong) Limited,www.nomura.com,compliance-licensing-hkg@nomura.com,,"7/F & 13/F, Manhattan Centre, 8 Kwai Cheong Road, Kwai Chung, NT, Hong Kong",2026-06-16T04:00:14.423780+00:00,ok
AAF778,Brown Brothers Harriman (Hong Kong) Limited,www.bbh.com,francis.leong@bbh.com,,"13/F Man Yee Building, 68 Des Voeux Road, Central, Hong Kong",2026-06-16T02:40:30.615004+00:00,ok
AAF787,Hong Kong Wan Kiu Investment Company,,,,,2026-06-16T03:27:17.433869+00:00,ok
AAF806,Haitong International Securities Company Limited,www.htisec.com,lccs.correspondence@htisec.com,,"15/F One Island South, 2 Heung Yip Road, Wong Chuk Hang, Hong Kong",2026-06-16T02:08:48.670617+00:00,ok
AAF899,Yu On Commodities Company Limited,,,,,2026-06-16T04:54:05.435136+00:00,ok
AAF933,Lloyds TSB Pacific Limited,,,,,2026-06-16T03:47:57.724577+00:00,ok
AAF936,Allianz Global Investors Hong Kong Limited,,,,,2026-06-16T02:27:44.860822+00:00,ok
AAF969,Solid King Securities Limited,,enquiry@solid-group.com,,"Units 1205-6, 12/F, West Tower, Shun Tak Centre, 200 Connaught Road Central, Hong Kong",2026-06-16T04:23:03.376089+00:00,ok
AAF990,Sun Life Hong Kong Limited,,,,,2026-06-16T04:23:05.563969+00:00,ok
AAF991,Okachi (Hong Kong) Company Limited,,,,,2026-06-16T04:04:19.057101+00:00,ok
AAG007,Duncan Futures Limited,duncanfutures.hk,cs@duncanfutures.hk,,"Room 708 7/F, New World Tower 1 16-18 Queen's Road, Central, Hong Kong",2026-06-16T03:02:53.587656+00:00,ok
AAG059,Realight Investment Limited,,,,,2026-06-16T04:18:06.385365+00:00,ok
AAG075,HSBC Broking Futures (Asia) Limited,www.hsbc.com.hk/broking,nettrader@hsbc.com.hk,,"Level 25  HSBC Main Building, 1 Queen's Road Central, Hong Kong",2026-06-16T03:27:19.533616+00:00,ok
AAG133,Portigon AG,,,,,2026-06-16T04:07:54.290782+00:00,ok
AAG154,WestLB Securities Pacific Limited,,,,,2026-06-16T04:48:28.688504+00:00,ok
AAG176,RBC Investment Services (Asia) Limited,www.rbchk.com,hkcentralcompliance@rbc.com,,"41st and 42nd Floor, One Taikoo Place, Taikoo Place, 979 King's Road, Quarry Bay, Hong Kong",2026-06-16T04:18:08.396213+00:00,ok
AAG184,"Hon Hoi Suen, John",,,,,2026-06-16T03:27:21.650744+00:00,ok
AAG217,Zetland Financial Services Limited,,,,,2026-06-16T04:56:45.076689+00:00,ok
AAG233,American Express Asset Management Limited,,,,,2026-06-16T02:27:46.869716+00:00,ok
AAG243,Insubest Financial & MPF Planning Limited,www.insuright.com.hk,ireb@insubest.com.hk,,"505-6  Alliance Building, 130-6 Connaught Road, Central, Hong Kong",2026-06-16T03:36:28.956336+00:00,ok
AAG248,Nan Lee Investment Co.,,,,,2026-06-16T04:00:16.834869+00:00,ok
AAG294,RBC Futures Services (Asia) Limited,,,,,2026-06-16T04:18:10.409583+00:00,ok
AAG318,GAM Hong Kong Limited,,,,,2026-06-16T03:18:57.784734+00:00,ok
AAG370,King Fook Commodities Company Limited,,,,,2026-06-16T03:43:39.288167+00:00,ok
AAG378,Luen Fat Securities Company Limited,www.luenfat.com.hk,LuiMK@luenfat.com.hk,,"Units 603-5, 6th Floor, 308 Central Des Voeux, No. 308 Des Voeux Road Central, Sheung Wan, Hong Kong",2026-06-16T03:47:59.918781+00:00,ok
AAG380,Hamon Asset Management Limited,www.hamon.com.hk,enquiry@hamon.com.hk,,"Unit 1001, 10th Floor, Standard Chartered Bank Building, 4-4A Des Voeux Road Central, Central, Hong Kong, Hong Kong",2026-06-16T03:27:23.740713+00:00,ok
AAG391,Asia Pacific Investment Advisors Limited,www.apg-hk.com,info@apg-hk.com,,"ROOM 801 & 803  8/F, WON HING BUILDING, 74-78 STANLEY STREET, CENTRAL, Hong Kong",2026-06-16T02:27:48.847415+00:00,ok
AAG408,FIL Investment Management (Hong Kong) Limited,www.fidelity.com.hk,asiapacific-businesscompliancehk@fil.com,,"Level 19, Three Pacific Place, 1 Queen's Road East, Wanchai, Hong Kong",2026-06-16T03:13:13.892606+00:00,ok
AAG436,Core Pacific - Yamaichi International (H.K.) Limited,,,,,2026-06-16T02:48:36.530957+00:00,ok
AAG443,T. M. Management Limited ,,,,,2026-06-16T04:36:50.884757+00:00,ok
AAG460,Phillip Securities (Hong Kong) Limited,www.poems.com.hk,admin@phillip.com.hk,,"11/F United Centre, 95 Queensway, Hong Kong",2026-06-16T04:07:56.279553+00:00,ok
AAG474,Wilfred T. Fry (Personal Financial Planning) Limited,,,,,2026-06-16T04:48:31.038420+00:00,ok
AAG499,KHG Lam,,,,,2026-06-16T03:43:41.300211+00:00,ok
AAG627,Lazard Asia (Hong Kong) Limited,www.Lazard.com,junnan.zhang@lazard.com,,"Suites 2901-02 & 2916 29/F, Two International Finance Center 8 Finance Street, Central, Hong Kong",2026-06-16T03:48:01.890598+00:00,ok
AAG657,Fuji Hong Kong Commodities Company Limited,https://www.fujihk01.com/,admin@fujihk.com,,"16E, BOTON TECHNOLOGY INNOVATION TOWER, NO.368 KWUN TONG ROAD, KOWLOON,, Hong Kong",2026-06-16T03:13:15.986130+00:00,ok
AAG705,Wocom Investment Management Limited,www.wocom.com.hk,wocom@wocom.com.hk,,"Room 1002 Wing On Centre, 111 Connaught Road Central, Hong Kong",2026-06-16T04:48:33.153273+00:00,ok
AAG715,Pictet Asset Management (Hong Kong) Limited,www.pictet.com,pam_compliance_hkg@pictet.com,,"8/F & 9/F Chater House, 8 Connaught Road Central, Hong Kong",2026-06-16T04:07:58.276678+00:00,ok
AAG720,Teil Stock Investment Company,,,,,2026-06-16T04:36:52.857314+00:00,ok
AAG749,Belvest Investment Services Limited,www.bis.hk,belvest@bis.hk,,"9/F, Centre Mark II, 305-313 Queen's Road, Sheung Wan, Hong Kong",2026-06-16T02:40:32.597296+00:00,ok
AAG754,Wonder Face Fund Management Company Limited,,wonderfacefund@gmail.com,,"Room 303, 3/F, Wing Fu Building, 18-24 Wing Kut Street, Central, Hong Kong",2026-06-16T04:48:35.305257+00:00,ok
AAG787,K.K. Wong & Company,,,,,2026-06-16T03:43:43.328533+00:00,ok
AAG796,Mansion House International Limited,,,,,2026-06-16T03:53:26.079436+00:00,ok
AAG798,Youyu Credit Limited,,,,,2026-06-16T04:54:07.768445+00:00,ok
AAG813,W.S. Lau & Associates Limited,,,,,2026-06-16T04:48:37.422577+00:00,ok
AAG899,VC Capital Limited,www.vcgroup.com.hk,compliance@vcgroup.com.hk,,"7/F, Centre Point, 181-185 Gloucester Road, Wanchai, Hong Kong",2026-06-16T04:45:17.442544+00:00,ok
AAG916,Invesco Asset Management Asia Limited,,,,,2026-06-16T03:36:31.117334+00:00,ok
AAH019,Manulife (International) Limited,,,,,2026-06-16T03:53:28.068198+00:00,ok
AAH062,Nomura Futures (Hong Kong) Limited,,,,,2026-06-16T04:00:18.995188+00:00,ok
AAH200,Delta Asia Credit Limited,,,,,2026-06-16T03:02:55.711514+00:00,ok
AAH241,Delta Asia Wealth Management Limited,,,,,2026-06-16T03:02:57.832025+00:00,ok
AAH273,Hang Seng Securities Limited,,hsbs_aah273@hangseng.com,,"Hang Seng Bank Building, 83 Des Voeux Road Central, Hong Kong",2026-06-16T03:27:25.840811+00:00,ok
AAH297,Hang Seng Bank Limited,,,,,2026-06-16T03:27:27.937812+00:00,ok
AAH355,Melbourne Investment Company,,,,,2026-06-16T03:53:30.026271+00:00,ok
AAH363,Yu On Securities Company Limited,,,,,2026-06-16T04:54:09.904692+00:00,ok
AAH376,Investec Asia Limited,,,,,2026-06-16T03:36:33.214653+00:00,ok
AAH486,KBC Bank N.V.,,,,,2026-06-16T03:43:45.518238+00:00,ok
AAH490,Asian Pacific Investment Company,,,,,2026-06-16T02:27:50.989463+00:00,ok
AAH574,Finet Securities Limited,www.finetsecurities.com,cs@finetsecurities.com,,"30 Floor, Fortis Tower, 77-79 Gloucester Road, Wanchai, Hong Kong",2026-06-16T03:13:18.099409+00:00,ok
AAH593,Uni-Alpha Futures Limited,,,,,2026-06-16T04:43:30.020985+00:00,ok
AAH625,"PGIM (Hong Kong) Limited (trading as PGIM Fixed Income, PGIM Real Estate, PGIM Investments, PGIM Private Alternatives and Jennison Associates)",,,,,2026-06-16T04:08:00.242041+00:00,ok
AAH648,Trinity Financial Group Limited,,,,,2026-06-16T04:36:55.080165+00:00,ok
AAH672,Optima Capital Limited,www.optima-capital.hk,cs@optima-capital.hk,,"Suite 2101, 21/F., Shui On Center, 6-8 Harbour Road, Wanchai, Hong Kong",2026-06-16T04:04:21.093246+00:00,ok
AAH718,Joseph Cheung & Associates,,,,,2026-06-16T03:40:38.404034+00:00,ok
AAH843,Wocom Limited,www.wocom.com.hk,wocom@wocom.com.hk,,"Room 1002  Wing On Centre, 111 Connaught Road Central, Hong Kong",2026-06-16T04:48:39.553778+00:00,ok
AAH850,Soo Pui Chen & Company,,,,,2026-06-16T04:23:07.703049+00:00,ok
AAH853,Soo Pei Shao & Company,,,,,2026-06-16T04:23:09.998520+00:00,ok
AAH867,Freddy Company,,,,,2026-06-16T03:13:20.235346+00:00,ok
AAH995,HSBC Private Trustee (Hong Kong) Limited,,,,,2026-06-16T03:27:30.048841+00:00,ok
AAI040,China Entertainment Strategic Investments Limited,,,,,2026-06-16T02:48:38.593067+00:00,ok
AAI067,AXA China Region Investment Services Limited,,,,,2026-06-16T02:27:53.116109+00:00,ok
AAI117,Halbis Capital Management (Hong Kong) Limited,,,,,2026-06-16T03:27:32.375987+00:00,ok
AAI119,Hang Seng Futures Limited,,,,,2026-06-16T03:27:34.470012+00:00,ok
AAI156,Honour Futures Limited,,,,,2026-06-16T03:27:36.780406+00:00,ok
AAI195,Sinolink Securities (Hong Kong) Company Limited,www.hksinolink.com.hk,compliancehk@hksinolink.com.hk,,"Unit 3501-08, 35/F, Cosco Tower, 183 Queen's Road Central, Sheung Wan, Hong Kong",2026-06-16T04:23:12.374740+00:00,ok
AAI212,San Wan Yuan & Company,,,,,2026-06-16T04:23:14.574867+00:00,ok
AAI238,F & M Investment Advisor,,,,,2026-06-16T03:13:22.316828+00:00,ok
AAI240,T Y International,,,,,2026-06-16T04:36:57.281395+00:00,ok
AAI250,"Nanyang Commercial Bank, Limited",,,,,2026-06-16T04:00:21.064559+00:00,ok
AAI358,Bear Stearns Hong Kong Limited,,,,,2026-06-16T02:40:34.577879+00:00,ok
AAI359,Bear Stearns Asia Limited,,,,,2026-06-16T02:40:36.553146+00:00,ok
AAI429,Haitong International Investment Managers Limited,www.htisec.com,lccs.correspondence@htisec.com,,"15/F One Island South, 2 Heung Yip Road, Wong Chuk Hang, Hong Kong",2026-06-16T03:27:38.928169+00:00,ok
AAI430,Everbright Securities Global (HK) Limited ,,,,,2026-06-16T03:07:30.581852+00:00,ok
AAI432,Bright Fund Management Limited,,,,,2026-06-16T02:40:38.535938+00:00,ok
AAI434,CSI Investment Management Limited,,,,,2026-06-16T02:48:40.653819+00:00,ok
AAI444,Zurich Services (Hong Kong) Limited,,,,,2026-06-16T04:56:47.173246+00:00,ok
AAI446,Paofoong Insurance Company (Hong Kong) Limited,,,,,2026-06-16T04:08:02.236341+00:00,ok
AAI460,ING Bank N.V.,,,,,2026-06-16T03:36:35.695462+00:00,ok
AAI473,Pegasus Fund Managers Limited,www.pegasus.com.hk,paulpong@pegasus.com.hk,,"Unit 2204 22/F Sino Plaza, 255 - 257 Gloucester Road, Causeway Bay, Hong Kong",2026-06-16T04:08:04.226311+00:00,ok
AAI488,Kingsway Unit Trust Managers Limited,,,,,2026-06-16T03:43:47.491795+00:00,ok
AAI593,Austfin Personal Financial Services Limited,,,,,2026-06-16T02:27:55.270867+00:00,ok
AAI605,Chelsea Securities Limited,www.chelsea-securitieshk.com,chelseas@chelseasecurities.com,,"18/F Shanghai Industrial Investment Building, 48-62 Hennessy Road,, Wanchai, Hong Kong",2026-06-16T02:48:42.617758+00:00,ok
AAI619,South China Research Limited,www.sctrade.com,sccompliance@sctrade.com,,"36/F, The Centrium, 60 Wyndham Street, Central, Hong Kong, Hong Kong",2026-06-16T04:23:16.689870+00:00,ok
AAI635,South China Capital Limited,www.sctrade.com,sccompliance@sctrade.com,,"36/F, The Centrium, 60 Wyndham Street, Central, Hong Kong, Hong Kong",2026-06-16T04:23:18.706436+00:00,ok
AAI641,SPS Investment Services Limited,,yk@spsgroup.com,,"2/F, Pinnacle Building, No.9 Ship Street, Wanchai, Hong Kong",2026-06-16T04:23:20.682060+00:00,ok
AAI650,"China Merchants Securities (HK) Co., Limited",www.cmschina.com.hk,compliance@cmschina.com.hk,,"17th Floor Tower B Manulife Financial Centre, Nos.223-231 Wai Yip Street, Kwun Tong Kowloon, Hong Kong",2026-06-16T02:10:17.373348+00:00,ok
AAI670,Industrial and Commercial Bank of China (Asia) Limited,,,,,2026-06-16T03:36:37.974856+00:00,ok
AAI751,UOB Asia (Hong Kong) Limited,,,,,2026-06-16T04:43:32.288943+00:00,ok
AAI769,Mega Financial Services Limited,,,,,2026-06-16T03:53:31.972140+00:00,ok
AAI771,"Prudential Assurance Company Limited, The",,,,,2026-06-16T04:08:06.220159+00:00,ok
AAI796,United World Securities (International) Limited,,,,,2026-06-16T04:43:34.418141+00:00,ok
AAI852,Rothschild & Co Hong Kong Limited,rothschildandco.com,hkgcomplianceall@rothschildandco.com,,"Rooms 1605-1609, 16/F Alexandra House, 18 Chater Road, Central, Hong Kong",2026-06-16T04:18:12.380691+00:00,ok
AAI872,UOB Finance (HK) Limited,,,,,2026-06-16T04:43:36.526580+00:00,ok
AAI957,Lombard Odier (Hong Kong) Limited,www.lombardodier.com,d.chan@lombardodier.com,,"1601 Three Exchange Square, 8 Connaught Place, Central, Hong Kong",2026-06-16T03:48:03.881962+00:00,ok
AAJ010,Standard Chartered Bank,,,,,2026-06-16T04:23:22.808766+00:00,ok
AAJ019,Stockwell Commodities Limited,,,,,2026-06-16T04:23:24.947407+00:00,ok
AAJ036,CES International Commodities (HK) Limited,,,,,2026-06-16T02:48:44.605924+00:00,ok
AAJ053,Sun's Future Limited,,,,,2026-06-16T04:23:27.108530+00:00,ok
AAJ067,Shang International Finance Limited,,,,,2026-06-16T04:23:29.270128+00:00,ok
AAJ095,Emperor Futures Limited,www.emperorcapital.com,esl.licensing@emperorgroup.com,,"Room 801 Emperor Group Centre, 288 Hennessy Road, Wanchai, Hong Kong",2026-06-16T03:07:32.680740+00:00,ok
AAJ102,Marc Faber Limited,,,,,2026-06-16T03:53:34.129637+00:00,ok
AAJ122,Wing On Cheong Securities Company Limited,,,,,2026-06-16T04:48:41.714668+00:00,ok
AAJ159,BEA Union Investment Management Limited,buim.com,BEAUIM-Compliance@buim.com,,"5/F Bank of East Asia Building, 10 Des Voeux Road Central, Central, Hong Kong",2026-06-16T02:40:40.493334+00:00,ok
AAJ160,Barclays Bank PLC,,,,,2026-06-16T02:40:42.475604+00:00,ok
AAJ165,"Bank of East Asia Limited, The",,,,,2026-06-16T02:40:44.428630+00:00,ok
AAJ170,ORIX Asia Limited,,,,,2026-06-16T04:04:23.096741+00:00,ok
AAJ177,Baring Asset Management (Asia) Limited,www.barings.com,hongkongcompliance@barings.com,,"35/F, Gloucester Tower, 15 Queen's Road Central, Hong Kong",2026-06-16T02:40:46.383137+00:00,ok
AAJ236,Biz Corp Limited,,,,,2026-06-16T02:40:48.540417+00:00,ok
AAJ238,BEAF Limited,,,,,2026-06-16T02:40:50.509075+00:00,ok
AAJ254,East Asia Investment Holdings Limited,,,,,2026-06-16T03:07:34.807732+00:00,ok
AAJ281,Shanghai Commercial Bank Limited,,,,,2026-06-16T04:23:31.382508+00:00,ok
AAJ283,Shacom Futures Limited,www.shacomfutures.com.hk,contact@shacomfutures.com.hk,,"6/F, Shanghai Commercial Bank Tower, 12 Queen's Road Central, Hong Kong",2026-06-16T04:23:33.537234+00:00,ok
AAJ294,Bendura Wealth Management (Hong Kong) Limited,www.bendurawealthmgt.com.hk,info@bendurawealthmgt.com.hk,,"Unit 1905B, Level 19, International Commerce Centre, 1 Austin Road West, Kowloon, Hong Kong",2026-06-16T02:40:52.462815+00:00,ok
AAJ321,J.P. Morgan Securities (Asia Pacific) Limited,,,,,2026-06-16T03:40:40.621450+00:00,ok
AAJ334,Commence Company Limited,,commence@commencegroup.com,,"2503 Bank of America Tower, 12 Harcourt Road, Central, Hong Kong",2026-06-16T02:48:46.564191+00:00,ok
AAJ335,Bentley Reid & Company Limited,www.bentleyreid.com,hk@bentleyreid.com,,"24/F Diamond Exchange Building, 8-10 Duddell Street, Central, Hong Kong",2026-06-16T02:40:54.417766+00:00,ok
AAJ337,Wheelock Chatfield Limited,,,,,2026-06-16T04:48:43.812160+00:00,ok
AAJ358,Regent Financial Services Limited,,,,,2026-06-16T04:18:14.350816+00:00,ok
AAJ379,Siu Yip Commodity Limited,,,,,2026-06-16T04:23:35.663025+00:00,ok
AAJ382,BPI Wealth Hong Kong Limited,,,,,2026-06-16T02:40:56.359421+00:00,ok
AAJ404,Cypress International Investment Advisors Limited,,,,,2026-06-16T02:48:48.518138+00:00,ok
AAJ408,Legg Mason International Equities (Hong Kong) Limited (trading as Esemplia; Esemplia Emerging Markets),,,,,2026-06-16T03:48:05.853315+00:00,ok
AAJ416,Concord Securities Company Limited,,,,,2026-06-16T02:48:50.682935+00:00,ok
AAJ417,F. R. Zimmern Limited,,,,,2026-06-16T03:13:24.434424+00:00,ok
AAJ433,Metro Capital Futures Limited,,,,,2026-06-16T03:53:36.270296+00:00,ok
AAJ462,Banc of America Securities Asia Limited,,,,,2026-06-16T02:40:58.304529+00:00,ok
AAJ506,Chong Hing Commodities And Futures Limited,www.chcf.com.hk,info@chcf.com.hk,,"2/F Chong Hing Bank Centre, 24 Des Voeux Road Central, Hong Kong",2026-06-16T02:48:52.826908+00:00,ok
AAJ514,Simpson Financial Limited,,,,,2026-06-16T04:23:37.799719+00:00,ok
AAJ528,PineBridge Investments Asia Limited,www.pinebridge.com.hk,hkg_asiacompliance@pinebridge.com,,"Level 20, Six Pacific Place, 50 Queen's Road East, Hong Kong, Hong Kong",2026-06-16T04:08:08.170502+00:00,ok
AAJ563,ICBC (Asia) Futures Company Limited,,,,,2026-06-16T03:36:40.106748+00:00,ok
AAJ620,First Eastern Investments Limited,,info@first-eastern.com,,"21/F, Five Pacific Place, 28 Hennessy Road, Hong Kong",2026-06-16T03:13:26.742541+00:00,ok
AAJ650,RBC Global Asset Management (Asia) Limited,,gamasiacompliance@rbc.com,,"Suites 3007-3011, Level 30, One Pacific Place, 88 Queensway, Hong Kong, Hong Kong",2026-06-16T04:18:16.304684+00:00,ok
AAJ693,First Sentier Investors (Hong Kong) Limited,www.firstsentierinvestors.com,FSIHKRegulatoryCompliance@firstsentier.com,,"Level 25, One Exchange Square, 8 Connaught Place, Central, Hong Kong",2026-06-16T03:13:29.088301+00:00,ok
AAJ737,BOCI Commodities & Futures Limited,,hklicense@bocigroup.com,,"26/F Bank of China Tower, 1 Garden Road, Central, Hong Kong",2026-06-16T02:41:00.294092+00:00,ok
AAJ770,Invesco Hong Kong Limited (trading as Invesco Asia Pacific),www.invesco.com.hk,hkgregcompliance@invesco.com,,"45/F, Jardine House, 1 Connaught Place, Central, Hong Kong",2026-06-16T03:36:42.241804+00:00,ok
AAJ829,DBS Vickers Futures (Hong Kong) Limited,,,,,2026-06-16T03:02:59.914148+00:00,ok
AAJ867,Asia Insurance (Pensions Fund) Limited,,,,,2026-06-16T02:27:58.659195+00:00,ok
AAJ895,Citicorp International Limited,,,,,2026-06-16T02:48:54.791169+00:00,ok
AAJ947,Sofaer Global Research (HK) Limited,,,,,2026-06-16T04:23:40.161864+00:00,ok
AAJ958,ACM Asia Limited,www.acmhk.com,louisb@acmhk.com,,"22nd Floor, 3 Lockhart Road, Wanchai, Hong Kong",2026-06-16T02:28:01.266922+00:00,ok
AAJ976,Roctec Futures Trading Company Limited,,info@roctec.com,,"ROOM 3908 39/F, THE CENTER, 99 QUEEN'S ROAD CENTRAL, Hong Kong",2026-06-16T04:18:18.300450+00:00,ok
